# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Sat May 23 04:18:18 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 7.22600 7.7305631638 2.6226604056    7.730  3.508  4.3355  4.112    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.000 -2.954 -2.083 -1.872 -1.776 -1.645 -1.351 -1.262 -1.187
0.0152 0.01508 7.22600 8.0000000000 2.6231516585    8.001  3.569  4.3424  4.093    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.153 -3.083 -2.200 -1.986 -1.889 -1.756 -1.458 -1.367 -1.290
0.0152 0.01508 7.22600 8.2319660187 2.6235451014    8.231  3.620  4.3478  4.077    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.279 -3.191 -2.298 -2.083 -1.984 -1.849 -1.548 -1.456 -1.378
0.0152 0.01508 7.22600 8.5356292725 2.6240231680    8.533  3.685  4.3542  4.053    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.444 -3.334 -2.430 -2.212 -2.112 -1.975 -1.670 -1.576 -1.497
0.0152 0.01508 7.22600 8.7813930511 2.6243823702    8.776  3.738  4.3590  4.031    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.576 -3.450 -2.538 -2.318 -2.217 -2.079 -1.771 -1.676 -1.596
0.0152 0.01508 7.22600 9.0000000000 2.6246829947    8.995  3.785  4.3628  4.011    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.692 -3.554 -2.635 -2.414 -2.312 -2.173 -1.863 -1.767 -1.686
0.0152 0.01508 7.22600 9.1757049561 2.6249127176    9.171  3.821  4.3656  3.994    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.782 -3.636 -2.712 -2.489 -2.387 -2.247 -1.935 -1.839 -1.757
0.0152 0.01508 7.22600 9.4193935394 2.6252150689    9.415  3.870  4.3690  3.970    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.906 -3.751 -2.820 -2.596 -2.493 -2.353 -2.038 -1.941 -1.859
0.0152 0.01508 7.22600 9.6476354599 2.6254823830    9.644  3.917  4.3716  3.944    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.022 -3.861 -2.924 -2.699 -2.596 -2.455 -2.139 -2.041 -1.959
0.0152 0.01508 7.22600 9.9377145767 2.6258018262    9.935  3.976  4.3740  3.907    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.171 -4.006 -3.063 -2.837 -2.734 -2.593 -2.275 -2.176 -2.093
0.0152 0.01508 7.22600 10.0000000000 2.6258676431    9.998  3.989  4.3744  3.898    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.203 -4.038 -3.094 -2.868 -2.765 -2.623 -2.305 -2.207 -2.123
0.0152 0.01508 7.22600 10.1487083435 2.6260210325   10.147  4.019  4.3751  3.878    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.276 -4.111 -3.164 -2.938 -2.835 -2.693 -2.375 -2.276 -2.192
0.0152 0.01508 7.22600 10.4144210815 2.6262826084   10.414  4.071  4.3757  3.840    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.407 -4.245 -3.295 -3.068 -2.965 -2.824 -2.505 -2.406 -2.322
0.0152 0.01508 7.22600 10.6592311859 2.6265103806   10.660  4.120  4.3750  3.798    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.530 -4.374 -3.423 -3.197 -3.094 -2.953 -2.634 -2.535 -2.451
0.0152 0.01508 7.22600 10.8844594955 2.6267095605   10.885  4.165  4.3731  3.754    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.644 -4.501 -3.550 -3.324 -3.222 -3.081 -2.763 -2.664 -2.581
0.0152 0.01508 7.22600 11.0000000000 2.6268081058   11.001  4.189  4.3717  3.729    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.702 -4.568 -3.617 -3.392 -3.290 -3.150 -2.833 -2.734 -2.651
0.0152 0.01508 7.22600 11.1217641830 2.6269094152   11.123  4.213  4.3701  3.704    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.762 -4.636 -3.687 -3.462 -3.360 -3.221 -2.904 -2.806 -2.723
0.0152 0.01508 7.22600 11.3699283600 2.6271081865   11.371  4.262  4.3650  3.644    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.885 -4.784 -3.839 -3.616 -3.516 -3.377 -3.063 -2.966 -2.884
0.0152 0.01508 7.22600 11.5775518417 2.6272669789   11.579  4.304  4.3586  3.584    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -5.990 -4.919 -3.981 -3.759 -3.660 -3.524 -3.213 -3.117 -3.036
0.0152 0.01508 7.22600 11.7818460464 2.6274169595   11.783  4.346  4.3505  3.517    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.095 -5.059 -4.130 -3.911 -3.814 -3.680 -3.373 -3.279 -3.199
0.0152 0.01508 7.22600 11.9552850723 2.6275396724   11.956  4.382  4.3419  3.453    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.185 -5.187 -4.268 -4.051 -3.957 -3.826 -3.523 -3.431 -3.353
0.0152 0.01508 7.22600 12.0000000000 2.6275706487   12.001  4.392  4.3395  3.436    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.209 -5.222 -4.305 -4.089 -3.996 -3.865 -3.564 -3.472 -3.394
0.0152 0.01508 7.22600 12.0085325241 2.6275765295   12.009  4.393  4.3391  3.433    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.27e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -6.213 -5.228 -4.311 -4.096 -4.003 -3.872 -3.571 -3.480 -3.402
0.0152 0.01508 7.22600 12.1622037888 2.6276808205   12.155  4.425  4.3307  3.372    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.04e-28      0.00 7.092e-01 2.755e-01 2.713e-03 7.400e-04 6.720e-03 -1.000 1.527e-02 -6.293 -5.346 -4.438 -4.226 -4.135 -4.007 -3.711 -3.621 -3.544
0.0152 0.01508 7.22600 12.2980966568 2.6277705531   12.280  4.455  4.3254  3.326    1  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -4.85e-27      0.00 7.092e-01 2.755e-01 2.715e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.367 -5.444 -4.541 -4.331 -4.242 -4.115 -3.822 -3.734 -3.658
0.0152 0.01508 7.22600 12.3363637924 2.6277954117   12.314  4.466  4.3301  3.335    1  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -1.34e-26      0.00 7.092e-01 2.755e-01 2.716e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.395 -5.455 -4.544 -4.333 -4.243 -4.115 -3.819 -3.729 -3.653
0.0152 0.01508 7.22600 12.3876295090 2.6278284377   12.359  4.484  4.3418  3.365    1  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1  -4.2e-26      0.00 7.092e-01 2.755e-01 2.717e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.441 -5.458 -4.529 -4.314 -4.221 -4.090 -3.787 -3.695 -3.616
0.0152 0.01508 7.22600 12.3980054855 2.6278350838   12.369  4.495  4.3522  3.396    1  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -4.32e-26      0.00 7.092e-01 2.755e-01 2.717e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.467 -5.444 -4.501 -4.282 -4.187 -4.053 -3.744 -3.650 -3.569
0.0152 0.01508 7.22600 12.4035902023 2.6278386557   12.374  4.509  4.3643  3.430    1  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -5.25e-26      0.00 7.092e-01 2.755e-01 2.717e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.503 -5.434 -4.474 -4.251 -4.153 -4.016 -3.701 -3.604 -3.521
0.0152 0.01508 7.22600 12.4057683945 2.6278400478   12.376  4.524  4.3736  3.453    1  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -5.82e-26      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.541 -5.436 -4.463 -4.237 -4.137 -3.998 -3.677 -3.579 -3.494
0.0152 0.01508 7.22600 12.4072151184 2.6278409721   12.377  4.537  4.3814  3.471    1  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -6.28e-26      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.573 -5.438 -4.456 -4.226 -4.125 -3.983 -3.659 -3.558 -3.472
0.0152 0.01508 7.22600 12.4081792831 2.6278415880   12.378  4.522  4.3765  3.467    2  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -6.29e-26      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.534 -5.417 -4.441 -4.214 -4.113 -3.973 -3.651 -3.552 -3.467
0.0152 0.01508 7.22600 12.4090948105 2.6278421727   12.379  4.504  4.3658  3.442    2  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1  -6.2e-26      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.489 -5.412 -4.452 -4.228 -4.130 -3.992 -3.676 -3.579 -3.496
0.0152 0.01508 7.22600 12.4097862244 2.6278426142   12.380  4.496  4.3533  3.400    2  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -6.06e-26      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.469 -5.442 -4.497 -4.279 -4.183 -4.049 -3.739 -3.645 -3.564
0.0152 0.01508 7.22600 12.4103498459 2.6278429741   12.380  4.494  4.3412  3.353    2  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -7.52e-26      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.466 -5.487 -4.558 -4.343 -4.250 -4.120 -3.817 -3.725 -3.646
0.0152 0.01508 7.22600 12.4109764099 2.6278433741   12.381  4.497  4.3262  3.291    2  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -1.05e-25      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.472 -5.552 -4.643 -4.434 -4.345 -4.218 -3.924 -3.836 -3.759
0.0152 0.01508 7.22600 12.4115514755 2.6278437412   12.381  4.501  4.3112  3.227    2  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -1.21e-25      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.482 -5.620 -4.733 -4.529 -4.443 -4.321 -4.036 -3.951 -3.877
0.0152 0.01508 7.22600 12.4119873047 2.6278440193   12.382  4.504  4.2991  3.175    2  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -1.22e-25      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.490 -5.675 -4.805 -4.605 -4.522 -4.404 -4.126 -4.043 -3.972
0.0152 0.01508 7.22600 12.4124021530 2.6278442841   12.382  4.507  4.2871  3.124    2  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -1.23e-25      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.498 -5.728 -4.877 -4.681 -4.602 -4.487 -4.216 -4.137 -4.068
0.0152 0.01508 7.22600 12.4127979279 2.6278445367   12.382  4.510  4.2751  3.073    2  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -1.24e-25      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.504 -5.780 -4.947 -4.756 -4.679 -4.569 -4.305 -4.229 -4.162
0.0152 0.01508 7.22600 12.4132699966 2.6278448379   12.383  4.512  4.2600  3.011    2  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -1.25e-25      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.510 -5.843 -5.033 -4.847 -4.775 -4.670 -4.416 -4.344 -4.280
0.0152 0.01508 7.22600 12.4137172699 2.6278451233   12.383  4.514  4.2449  2.948    2  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -1.25e-25      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.515 -5.905 -5.117 -4.938 -4.871 -4.771 -4.527 -4.458 -4.397
0.0152 0.01508 7.22600 12.4140586853 2.6278453412   12.383  4.515  4.2328  2.899    2  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -1.26e-25      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.517 -5.953 -5.182 -5.009 -4.946 -4.851 -4.614 -4.548 -4.489
0.0152 0.01508 7.22600 12.4143829346 2.6278455480   12.384  4.515  4.2208  2.851    2  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -1.26e-25      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.518 -5.999 -5.246 -5.080 -5.020 -4.930 -4.700 -4.637 -4.581
0.0152 0.01508 7.22600 12.4146957397 2.6278457476   12.384  4.515  4.2087  2.802    2  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -1.27e-25      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.518 -6.044 -5.310 -5.149 -5.093 -5.007 -4.786 -4.726 -4.671
0.0152 0.01508 7.22600 12.4149932861 2.6278459374   12.384  4.515  4.1966  2.754    2  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -1.27e-25      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.518 -6.087 -5.372 -5.217 -5.165 -5.084 -4.870 -4.814 -4.761
0.0152 0.01508 7.22600 12.4152765274 2.6278461181   12.385  4.514  4.1845  2.707    2  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -1.27e-25      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.516 -6.128 -5.434 -5.284 -5.236 -5.160 -4.954 -4.900 -4.850
0.0152 0.01508 7.22600 12.4155483246 2.6278462914   12.385  4.513  4.1724  2.659    2  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -1.27e-25      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.513 -6.168 -5.494 -5.351 -5.306 -5.235 -5.037 -4.987 -4.938
0.0152 0.01508 7.22600 12.4158058167 2.6278464557   12.385  4.512  4.1603  2.612    2  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -1.27e-25      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.510 -6.206 -5.554 -5.416 -5.376 -5.308 -5.120 -5.072 -5.026
0.0152 0.01508 7.22600 12.4160518646 2.6278466126   12.385  4.511  4.1482  2.565    2  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -1.27e-25      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.506 -6.242 -5.613 -5.480 -5.444 -5.381 -5.201 -5.157 -5.113
0.0152 0.01508 7.22600 12.4162874222 2.6278467628   12.385  4.509  4.1361  2.518    2  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -1.27e-25      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.502 -6.276 -5.670 -5.544 -5.511 -5.453 -5.282 -5.241 -5.199
0.0152 0.01508 7.22600 12.4165115356 2.6278469057   12.386  4.507  4.1240  2.472    2  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -1.26e-25      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.497 -6.307 -5.726 -5.606 -5.577 -5.524 -5.362 -5.324 -5.284
0.0152 0.01508 7.22600 12.4167232513 2.6278470408   12.386  4.505  4.1120  2.426    2  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -1.26e-25      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.492 -6.334 -5.783 -5.668 -5.642 -5.593 -5.441 -5.406 -5.368
0.0152 0.01508 7.22600 12.4169750214 2.6278472013   12.386  4.502  4.0969  2.369    2  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -1.25e-25      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.484 -6.364 -5.853 -5.744 -5.721 -5.678 -5.538 -5.507 -5.471
0.0152 0.01508 7.22600 12.4172115326 2.6278473521   12.386  4.498  4.0818  2.312    2  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -1.25e-25      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.476 -6.390 -5.920 -5.817 -5.799 -5.761 -5.634 -5.607 -5.574
0.0152 0.01508 7.22600 12.4173908234 2.6278474664   12.386  4.496  4.0698  2.266    2  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -1.24e-25      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.469 -6.425 -5.954 -5.866 -5.857 -5.828 -5.709 -5.688 -5.657
0.0152 0.01508 7.22600 12.4175615311 2.6278475753   12.387  4.493  4.0577  2.221    2  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -1.24e-25      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.462 -6.441 -6.002 -5.921 -5.915 -5.892 -5.784 -5.766 -5.738
0.0152 0.01508 7.22600 12.4177246094 2.6278476793   12.387  4.490  4.0457  2.176    2  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -1.23e-25      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.454 -6.455 -6.048 -5.973 -5.972 -5.954 -5.857 -5.843 -5.817
0.0152 0.01508 7.22600 12.4179162979 2.6278478015   12.387  4.486  4.0306  2.119    2  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -1.36e-25      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.445 -6.466 -6.103 -6.038 -6.041 -6.029 -5.947 -5.938 -5.915
0.0152 0.01508 7.22600 12.4180622101 2.6278478945   12.387  4.483  4.0185  2.075    2  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1  -1.8e-25      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.436 -6.471 -6.146 -6.087 -6.093 -6.087 -6.018 -6.013 -5.992
0.0152 0.01508 7.22600 12.4182014465 2.6278479833   12.387  4.479  4.0065  2.030    2  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -2.16e-25      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.428 -6.471 -6.187 -6.134 -6.144 -6.143 -6.088 -6.087 -6.068
0.0152 0.01508 7.22600 12.4183340073 2.6278480678   12.387  4.476  3.9944  1.985    2  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -2.14e-25      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.419 -6.467 -6.227 -6.180 -6.193 -6.198 -6.157 -6.160 -6.143
0.0152 0.01508 7.22600 12.4184904099 2.6278481675   12.387  4.471  3.9793  1.929    2  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -2.13e-25      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.408 -6.454 -6.276 -6.236 -6.251 -6.262 -6.241 -6.250 -6.237
0.0152 0.01508 7.22600 12.4186105728 2.6278482441   12.387  4.467  3.9672  1.884    2  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -2.11e-25      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.399 -6.440 -6.311 -6.278 -6.296 -6.313 -6.309 -6.322 -6.313
0.0152 0.01508 7.22600 12.4187250137 2.6278483170   12.387  4.464  3.9551  1.840    2  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1  -2.1e-25      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.389 -6.427 -6.333 -6.313 -6.338 -6.363 -6.375 -6.395 -6.389
0.0152 0.01508 7.22600 12.4188346863 2.6278483870   12.387  4.460  3.9429  1.795    2  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -2.08e-25      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.379 -6.408 -6.355 -6.348 -6.378 -6.411 -6.441 -6.467 -6.465
0.0152 0.01508 7.22600 12.4189414978 2.6278484550   12.388  4.455  3.9307  1.750    2  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -2.07e-25      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.369 -6.379 -6.377 -6.381 -6.415 -6.456 -6.507 -6.539 -6.541
0.0152 0.01508 7.22600 12.4190444946 2.6278485207   12.388  4.451  3.9184  1.706    2  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -2.06e-25      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.358 -6.339 -6.387 -6.405 -6.447 -6.498 -6.570 -6.610 -6.617
0.0152 0.01508 7.22600 12.4191417694 2.6278485827   12.388  4.447  3.9063  1.662    2  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -2.04e-25      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.346 -6.289 -6.385 -6.421 -6.475 -6.537 -6.632 -6.682 -6.692
0.0152 0.01508 7.22600 12.4192361832 2.6278486429   12.388  4.442  3.8940  1.617    2  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -2.02e-25      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.334 -6.229 -6.370 -6.430 -6.498 -6.574 -6.694 -6.755 -6.769
0.0152 0.01508 7.22600 12.4193239212 2.6278486988   12.388  4.437  3.8820  1.574    2  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -2.01e-25      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.322 -6.161 -6.340 -6.431 -6.517 -6.609 -6.753 -6.827 -6.846
0.0152 0.01508 7.22600 12.4194288254 2.6278487657   12.388  4.430  3.8667  1.520    2  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -1.99e-25      0.00 7.092e-01 2.755e-01 2.718e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -6.305 -6.066 -6.285 -6.423 -6.536 -6.651 -6.827 -6.921 -6.944
