ra,dec,x_v,y_v,B_mag,V_mag,R_mag,B-V,V-R,BV_0,V_0,MV,Mass
123.0328181407453,-49.014887242923514,56.50997341241897,344.4891647008352,13.130343938608616,13.202074378904454,12.630371328119969,-0.0717304402958376,0.5717030507844854,-0.1317304402958373,13.016074378904454,4.896074378904455,0.9818458868523461
122.64516509370182,-49.13820443612923,485.0688870591673,346.7293532066073,12.995342015845784,13.085724400523755,12.495369405357138,-0.0903823846779712,0.5903549951666172,-0.15038238467797024,12.899724400523755,4.779724400523756,1.0167814997817683
122.429904680808,-49.20590610654483,722.144713467136,347.94414451582134,12.781188208832104,12.845729347920589,12.281215598343458,-0.0645411390884849,0.5645137495771309,-0.12454113908848394,12.659729347920589,4.53972934792059,1.1201184102847421
122.48308343493412,-49.18922199785682,663.6290432432227,347.63207288256757,14.047209772723054,14.24862172493213,13.547237162234408,-0.2014119522090762,0.7013845626977222,-0.2614119522090771,14.06262172493213,5.942621724932131,0.7692038521486745
122.65500127331929,-49.13797525191611,476.0998355971457,350.61723273904965,13.615828162670542,13.8983571112491,13.115855552181898,-0.2825289485785571,0.7825015590672013,-0.3425289485785562,13.7123571112491,5.5923571112491,0.8156875075428284
122.9732039115136,-49.041896885473655,127.77583607465982,355.68369229400207,13.24094588422755,13.386148015074156,12.740973273738904,-0.1452021308466058,0.6451747413352518,-0.20520213084660713,13.200148015074156,5.0801480150741565,0.9379192236754854
122.26182247636592,-49.26932179140971,913.8841746591612,363.9004547328644,11.4600914523828,11.355156792764957,10.960118841894154,0.1049346596178431,0.3950379508708028,0.044934659617842126,11.169156792764957,3.0491567927649577,1.589076268274454
122.36112707953546,-49.243672396586426,808.2846304182513,370.6401130057829,10.875955789338716,10.872127372031033,10.375983178850069,0.0038284173076839,0.4961441931809638,-0.05617158269231496,10.686127372031033,2.5661273720310334,1.8169363139844834
122.95657999364134,-49.060282835213755,154.79089068602408,373.6661873174109,15.65141011843266,15.394263790352296,15.151437507944015,0.2571463280803634,0.2428262824082807,0.19714632808036392,15.208263790352296,7.088263790352297,0.671005960826946
122.20593381107446,-49.30848834839285,989.2475908686756,394.1584891387006,16.296526366031316,15.83816196846968,15.79655375554267,0.4583643975616347,0.0416082129270112,0.39836439756163716,15.65216196846968,7.532161968469682,0.6315856028026949
122.7358379663056,-49.15008685982374,411.5703518475405,401.7814238854185,12.424669422454311,12.507448773390824,11.924696811965669,-0.0827793509365122,0.5827519614251546,-0.14277935093651367,12.321448773390824,4.201448773390824,1.2681161616415144
122.8112380161564,-49.128834439857314,330.0937633134499,404.98441245869105,15.75289428270958,15.436936554095158,15.252921672220936,0.3159577286144213,0.1840148818742228,0.25595772861441934,15.250936554095158,7.130936554095159,0.6672500840804303
122.4161724851208,-49.25826170181832,768.4235355526978,413.9772660917769,15.20891949752737,15.483445633633934,14.708946887038724,-0.274526136106564,0.77449874659521,-0.3345261361065676,15.297445633633934,7.177445633633935,0.6631159436769836
122.33824157896852,-49.28549920283417,855.8750499791684,418.39135433371126,15.17356814149456,15.05802554624382,14.673595531005912,0.1155425952507389,0.3844300152379087,0.055542595250740415,14.87202554624382,6.7520255462438215,0.6998263817505296
122.52525417354651,-49.23836329035582,657.805448120185,432.96635125922234,9.966896041830848,9.672707038259496,9.4669234313422,0.2941890035713523,0.2057836069172953,0.23418900357135153,9.486707038259496,1.3667070382594968,2.681785150514957
123.11137155222109,-49.0535699416085,11.677715499405974,431.3547001478153,13.802044800083202,13.893069393854493,13.302072189594556,-0.0910245937712908,0.5909972042599367,-0.1510245937712929,13.707069393854493,5.5870693938544935,0.8169493491938141
122.93607381968066,-49.1167364592322,210.34056138168563,442.0701284124473,14.056493961804918,14.27089162752781,13.55652135131627,-0.2143976657228918,0.7143702762115396,-0.2743976657228935,14.08489162752781,5.964891627527811,0.7672950033547591
122.70770610800848,-49.19064925900449,463.3127614369978,445.3197924700951,11.64288613463626,11.83189146500661,11.142913524147614,-0.1890053303703496,0.6889779408589956,-0.24900533037034994,11.64589146500661,3.5258914650066107,1.483135229998531
122.64722695346754,-49.21645595053766,534.3239749443264,454.8624555047436,14.319586027994449,14.369922649524923,13.8196134175058,-0.0503366215304748,0.5503092320191243,-0.11033662153047691,14.183922649524924,6.063922649524924,0.7588066300407208
122.86441342297864,-49.15019272683107,296.50211526347937,457.0478605780209,14.295862245036068,14.40593165524716,13.795889634547422,-0.1100694102110928,0.6100420206997388,-0.17006941021109187,14.21993165524716,6.099931655247161,0.7557201438359576
123.1151615251747,-49.076429534111995,23.412745381524378,464.23922779565294,13.535281088364153,13.563369423812128,13.035308477875503,-0.0280883354479755,0.528060945936625,-0.08808833544797227,13.377369423812128,5.257369423812129,0.895627751135742
122.97758395639988,-49.11904005008084,174.69932843899852,463.09823952324894,15.707909587680357,15.529194585537056,15.20793697719171,0.178715002143301,0.3212576083453449,0.11871500214330169,15.343194585537056,7.2231945855370565,0.6590493701744838
122.53269613722912,-49.27661226577024,676.0486791227652,488.5900416675969,8.51765573530697,8.131259202997429,8.017683124818324,0.3863965323095417,0.1135760781791042,0.32639653230954285,7.945259202997429,-0.1747407970025705,5.279050612459453
122.40849050701152,-49.311228257665086,809.6709477887932,483.422950245831,10.340030339667832,10.316749396117936,9.840057729179186,0.0232809435498957,0.4766916669387502,-0.03671905645010394,10.130749396117936,2.0107493961179372,2.1548414031762335
122.80941221925752,-49.19157637198319,372.9007473057928,490.1123368449228,15.79188896960865,15.694061183280182,15.291916359120004,0.0978277863284677,0.4021448241601781,0.03782778632846681,15.508061183280182,7.388061183280183,0.644394561486206
122.50070416326557,-49.29035712320772,713.6148924004905,493.86066661754114,14.525468134942784,14.645744578840118,14.025495524454138,-0.1202764438973336,0.6202490543859795,-0.180276443897332,14.459744578840118,6.3397445788401185,0.7351647503851327
122.83470882648248,-49.19088503387209,349.81792384676965,500.00806733824913,14.888662508538369,15.152081042782187,14.38868989804972,-0.2634185342438186,0.7633911447324682,-0.323418534243819,14.966081042782188,6.846081042782188,0.6917644820472411
122.19045571774429,-49.39660907266689,1059.939523895251,508.75279436724855,10.613762424168856,10.605414740144544,10.11378981368021,0.0083476840243115,0.4916249264643344,-0.05165231597568961,10.419414740144544,2.2994147401445453,1.9502926299277275
122.69017701556676,-49.239431718950826,510.9146481938136,504.67417383044545,14.86570132859332,15.153213495660092,14.365728718104672,-0.2875121670667724,0.7874847775554201,-0.3475121670667724,14.967213495660092,6.8472134956600925,0.6916674146577064
122.62391748442022,-49.26948764076656,589.8146349936329,517.619085867277,16.22143808226546,15.799770848739,15.721465471776812,0.4216672335264615,0.0783053769621879,0.3616672335264631,15.613770848739,7.4937708487390005,0.6349981467787555
122.8577418942027,-49.208018202321945,340.47925444552254,533.3394354316142,10.018048153680292,9.719860596704224,9.518075543191646,0.2981875569760674,0.2017850535125784,0.23818755697606553,9.533860596704224,1.4138605967042253,2.6432049663329065
122.48322898415309,-49.325049198728905,751.8121531949326,534.0427563264986,8.713121236931517,8.384970038448838,8.21314862644287,0.3281511984826792,0.1718214120059684,0.26815119848268054,8.198970038448838,0.07897003844883876,4.794693562961308
122.63138287575237,-49.27884301361989,589.2502304453207,533.6221695591644,10.642830015945025,10.775253600218532,10.142857405456375,-0.1324235842735071,0.6323961947621566,-0.19242358427350806,10.589253600218532,2.469253600218533,1.8653731998907337
122.1891877655532,-49.41292812505176,1071.6001465373242,530.6486171502088,15.359383939453377,14.939249267543484,14.859411328964727,0.4201346719098922,0.0798379385787573,0.3601346719098927,14.753249267543485,6.633249267543485,0.7100072056391299
122.24500414852214,-49.399136195952984,1012.7991578504664,535.1592048915121,12.194204232973169,12.40889774527907,11.694231622484525,-0.2146935123059012,0.7146661227945454,-0.2746935123059029,12.22289774527907,4.102897745279071,1.3112322364404063
122.37720993969096,-49.36571837520921,872.9944742622563,544.9962504438133,10.027470293482718,9.835530094414237,9.527497682994072,0.1919401990684814,0.3080324114201644,0.13194019906848245,9.649530094414237,1.5295300944142376,2.548566286388351
122.83693773426742,-49.220915849034945,367.55301669054313,542.0773529016969,11.532128162739092,11.804195953203951,11.032155552250448,-0.2720677904648596,0.7720404009535038,-0.3320677904648593,11.618195953203951,3.498195953203952,1.4892897881768996
122.20726127292308,-49.41558512306584,1057.1588182653447,541.8925744988534,12.348976023017352,12.532236451157091,11.849003412528706,-0.1832604281397394,0.6832330386283854,-0.24326042813974005,12.346236451157091,4.226236451157092,1.257271552618772
122.53450280896244,-49.31492447296476,699.3882533430939,541.903977470776,15.471845550363362,15.150707714277138,14.971872939874716,0.3211378360862245,0.1788347744024214,0.26113783608622515,14.964707714277138,6.844707714277138,0.6918821959191025
122.5565181857854,-49.32031252078766,683.2242634290905,558.6411140519348,10.167409417392204,10.271000941237784,9.66743680690356,-0.10359152384558,0.6035641343342242,-0.1635915238455789,10.085000941237784,1.9650009412377845,2.1922719571690856
122.19419586368552,-49.42903357700191,1077.5148167298653,554.8864952165111,14.389205995959172,14.652206728855434,13.88923338547053,-0.2630007328962627,0.7629733433849051,-0.32300073289626396,14.466206728855434,6.346206728855435,0.7346108518123913
123.09996472656545,-49.14997917452681,85.68581873758919,558.1993979964503,12.89902723224903,13.084848298955642,12.399054621760383,-0.1858210667066124,0.6857936771952584,-0.2458210667066131,12.898848298955642,4.7788482989556424,1.0171465421018158
122.6278241641601,-49.29939881742356,605.8585456191913,560.283974640292,14.652192728526536,14.801158198613257,14.152220118037889,-0.1489654700867202,0.648938080575368,-0.20896547008671892,14.615158198613257,6.495158198613257,0.7218435829760066
122.534456187867,-49.33233582049746,710.7735280342598,565.7644341831082,12.608170761599332,12.831670565897534,12.108198151110685,-0.2234998042982017,0.7234724147868494,-0.28349980429820254,12.645670565897534,4.525670565897535,1.1262691274198287
122.64971439554382,-49.30590330263689,590.5513500811207,578.5186958266935,10.09866644960376,10.00844309251371,9.598693839115114,0.0902233570900499,0.409749253398596,0.030223357090047823,9.82244309251371,1.702443092513711,2.4070920152160546
