ra,dec,x_v,y_v,B_mag,V_mag,R_mag,B-V,V-R,V_0,B_0,R_0,B-V_0,V-R_0,SS_Blue_0,SS_Green_0,SS_Red_0,SS_BG_0
122.59609351457463,-49.00831979016589,444.44446572582245,147.70385273836152,12.11140143132465,11.998711758330929,11.611428820836004,0.1126896729937207,0.3872829374949251,11.812711758330929,11.86540143132465,11.471928820836004,0.052689672993720696,0.3407829374949251,11.842206937338604,11.819023481221368,11.560085408334988,0.023183456117235934
122.387583311393,-49.07400269139103,674.6531591976313,148.92725044132774,14.19673581977558,14.519110176926516,13.696763209286935,-0.3223743571509363,0.8223469676395805,14.333110176926516,13.950735819775579,13.557263209286935,-0.3823743571509363,0.7758469676395805,14.201631664780669,14.369876381927082,13.732432602814852,-0.16824471714641298
122.24466295115712,-49.12124239043602,833.726652908386,153.21228045905588,14.41003189808448,14.67025148388649,13.910059287595836,-0.2602195858020106,0.7601921962906548,14.48425148388649,14.16403189808448,13.770559287595836,-0.3202195858020106,0.7136921962906548,14.375770237139745,14.51666685489263,13.933297726853967,-0.14089661775288498
122.07592716912652,-49.17637708527946,1020.9519513908834,157.81810337004634,13.247501636067907,13.241295501531278,12.74752902557926,0.0062061345366295,0.4937664759520181,13.055295501531278,13.001501636067907,12.60802902557926,-0.0537938654633705,0.4472664759520181,13.04539177130983,13.069061072113714,12.717482320769664,-0.023669300803883075
122.73479341616752,-48.97373696202831,297.1227347079786,159.75126493739137,14.3914560362762,14.71982560411377,13.891483425787555,-0.3283695678375711,0.8283421783262153,14.53382560411377,14.1454560362762,13.751983425787556,-0.3883695678375711,0.7818421783262153,14.400128864013869,14.5710114738624,13.928351861452798,-0.17088260984853143
122.8984114711954,-48.92694062998467,119.3036551212979,166.11725344104434,13.5671035888332,13.792540886479149,13.067130978344554,-0.2254372976459482,0.7254099081345942,13.606540886479149,13.3211035888332,12.927630978344554,-0.28543729764594816,0.6789099081345942,13.510929086350147,13.636521497314364,13.083412959971472,-0.12559241096421658
122.78308511474208,-48.96198539573429,246.0024526379544,164.40892591381058,14.717176057105672,14.93205782471692,14.217203446617026,-0.2148817676112475,0.7148543780998935,14.74605782471692,14.471176057105671,14.077703446617026,-0.2748817676112475,0.6683543780998935,14.654351570700756,14.775299548449706,14.231374322237004,-0.1209479777489495
122.46701349060024,-49.06231972186264,595.6439101715629,166.68150879607714,14.872901025252316,15.108064172307488,14.372928414763669,-0.2351631470551716,0.7351357575438193,14.922064172307488,14.626901025252316,14.233428414763669,-0.2951631470551716,0.6886357575438193,14.822853807897074,14.95272559260135,14.391155566272433,-0.1298717847042763
122.81709816479795,-48.95802807031299,212.82373258745557,173.62466518044394,13.952239418334711,14.08130158967322,13.452266807846067,-0.1290621713385089,0.6290347818271531,13.89530158967322,13.706239418334711,13.312766807846067,-0.1890621713385089,0.5825347818271531,13.835348586277972,13.918535941666915,13.449273764211497,-0.08318735538894373
122.64301426845184,-49.01369403238208,405.75020251748856,175.14932999951924,11.87431444320675,12.039912102979429,11.374341832718104,-0.1655976597726791,0.6655702702613251,11.853912102979429,11.62831444320675,11.234841832718104,-0.2255976597726791,0.6190702702613251,11.780440968863537,11.879703939163516,11.378655886770368,-0.09926297029997855
122.74559547905804,-48.9827292885092,293.2901759899287,176.70894462029332,13.88698856460816,14.384033194198643,13.387015954119516,-0.4970446295904835,0.9970172400791276,14.198033194198644,13.64098856460816,13.247515954119516,-0.5570446295904835,0.9505172400791276,14.001926681250163,14.247026318269977,13.457619402135341,-0.2450996370198144
122.49192528171528,-49.062369094160715,573.2763813166397,177.36145508844172,13.886721055701727,14.180189640190797,13.386748445213083,-0.2934685844890694,0.7934411949777136,13.994189640190797,13.640721055701727,13.247248445213083,-0.35346858448906937,0.7469411949777136,13.87340626392984,14.028932441105031,13.416636684208626,-0.15552617717519013
122.37307774786372,-49.10450957022404,707.4469506356564,184.64695466446264,10.1380996810892,10.025244124362125,9.638127070600554,0.1128555567270748,0.3871170537615711,9.839244124362125,9.8920996810892,9.498627070600554,0.0528555567270748,0.3406170537615711,9.868800680351143,9.84554423539123,9.586750481352867,0.023256444959912415
122.6068255126056,-49.03129545355995,449.7613483710087,183.7932804095308,11.923934576809623,12.180346885560477,11.423961966320975,-0.2564123087508534,0.7563849192395011,11.994346885560477,11.677934576809623,11.284461966320976,-0.3164123087508534,0.7098849192395011,11.88727433132266,12.026495747173037,11.446438950168876,-0.13922141585037728
122.31693258474586,-49.11802393497248,766.6624915509038,179.38969045595735,16.113816726713026,16.146384504667104,15.613844116224378,-0.0325677779540782,0.532540388442726,15.960384504667104,15.867816726713025,15.474344116224378,-0.0925677779540782,0.486040388442726,15.936134426824093,15.976864249123889,15.591552193912923,-0.04072982229979516
122.2338832970771,-49.14392601049779,858.0463473242183,179.82079365448476,14.96110218526862,15.16548009182153,14.461129574779973,-0.2043779065529101,0.7043505170415578,14.97948009182153,14.71510218526862,14.321629574779973,-0.2643779065529101,0.6578505170415578,14.891660266396952,15.007986545280234,14.473199678188283,-0.11632627888328173
122.75777217221231,-48.98770665621572,285.5994235921737,188.7573079643823,15.197475453871505,15.25709302537484,14.697502843382855,-0.0596175715033346,0.5595901819919842,15.07109302537484,14.951475453871504,14.558002843382855,-0.1196175715033346,0.5130901819919842,15.036834523918605,15.089466255380072,14.680620879781252,-0.05263173146146727
122.97517145420002,-48.92318757706971,47.81916448336224,194.1444815542048,14.244628610880106,14.51637716013729,13.744656000391458,-0.2717485492571843,0.771721159745832,14.33037716013729,13.998628610880106,13.605156000391458,-0.3317485492571843,0.725221159745832,14.21763019691213,14.363599558585292,13.770200232340624,-0.14596936167316166
122.49421005005736,-49.07465782904237,579.2044408041046,195.19379017428915,13.445087940371996,13.806605324551162,12.945115329883349,-0.3615173841791659,0.8614899946678136,13.620605324551162,13.199087940371996,12.805615329883349,-0.4215173841791659,0.8149899946678136,13.47464389240487,13.660111541443703,12.98861332881691,-0.1854676490388325
122.33287646259969,-49.1268544636081,758.0390365082715,198.2740319436234,15.122847208022277,15.216899196179694,14.622874597533633,-0.0940519881574175,0.5940245986460617,15.030899196179694,14.876847208022276,14.483374597533633,-0.1540519881574175,0.5475245986460617,14.98389996056145,15.051682835350714,14.612879517262845,-0.06778287478926437
122.17935604792304,-49.17579746595614,927.59362941497,200.5945807434263,14.278717435403342,14.65434022018328,13.778744824914696,-0.3756227847799387,0.8755953952685847,14.468340220183281,14.032717435403342,13.639244824914696,-0.4356227847799387,0.8290953952685847,14.317159789814703,14.508833815117876,13.825063903968413,-0.19167402530317368
122.84218279831386,-48.97003056688093,198.14326346457463,200.85822494912944,14.249997734707822,14.516560932028977,13.750025124219174,-0.2665631973211546,0.7665358078098023,14.330560932028977,14.003997734707822,13.610525124219174,-0.3265631973211546,0.7200358078098024,14.219732549020149,14.363420355841457,13.774532285781135,-0.14368780682130833
122.641466003972,-49.03319710440732,419.8635533175636,201.21896677239116,14.00896316487561,14.192797513854172,13.508990554386962,-0.1838343489785625,0.6838069594672103,14.006797513854172,13.76296316487561,13.369490554386962,-0.2438343489785625,0.6373069594672103,13.926578804732104,14.033865918282672,13.516951946280404,-0.10728711355056753
122.26462350204686,-49.15416784856031,837.0228521885228,206.88923965660507,12.702633919545756,13.070214604404658,12.20266130905711,-0.3675806848589023,0.8675532953475482,12.884214604404658,12.456633919545755,12.06316130905711,-0.42758068485890227,0.8210532953475482,12.736009751006863,12.92414525234478,12.247371968126618,-0.1881355013379178
122.7557537471312,-49.00247678358102,297.07954199407834,208.1215965531278,13.1844733673414,13.660810288662388,12.684500756852756,-0.4763369213209873,0.9763095318096316,13.474810288662388,12.9384733673414,12.545000756852756,-0.5363369213209873,0.9298095318096317,13.286365627773622,13.522353873154858,12.750962663214683,-0.23598824538123608
122.58670752378995,-49.06020713239259,486.6784268897172,214.83434669469105,9.385140956167286,9.115402987482556,8.88516834567864,0.2697379686847299,0.230234641803916,8.929402987482556,9.139140956167285,8.74566834567864,0.20973796868472988,0.18373464180391602,9.017006035895905,8.924721329674625,8.802415274039422,0.09228470622127993
122.34556779557796,-49.13265392749388,750.3846284118065,211.61784656465449,12.03897128299838,12.26317585303949,11.538998672509733,-0.2242045700411097,0.7241771805297574,12.07717585303949,11.79297128299838,11.399498672509733,-0.28420457004110966,0.6776771805297575,11.982020162124279,12.107070172942368,11.555034108615684,-0.12505001081808942
122.45899677314196,-49.09909218289183,626.7151930084727,213.72596464699456,14.443574373490456,14.513922341002123,13.94360176300181,-0.0703479675116671,0.5703205780003131,14.327922341002123,14.197574373490456,13.80410176300181,-0.1303479675116671,0.5238205780003131,14.289693593022806,14.34704669872794,13.928865878601872,-0.05735310570513441
122.688810049509,-49.02832156545997,374.1346896458244,214.81182635359744,13.35454525724182,13.498854296590826,12.854572646753176,-0.1443090393490056,0.6442816498376498,13.312854296590826,13.10854525724182,12.715072646753176,-0.2043090393490056,0.5977816498376498,13.247259952031694,13.337155929345256,12.854628976720706,-0.08989597731356191
122.36810614637665,-49.12882380375249,727.654402031139,215.91792853205985,13.404352527176286,13.852526246259549,12.90437991668764,-0.4481737190832628,0.9481463295719088,13.666526246259549,13.158352527176286,12.76487991668764,-0.5081737190832628,0.9016463295719088,13.48850197019874,13.712098406595377,12.965209182602022,-0.22359643639663673
122.87559831294033,-48.978130518050705,173.43197379118087,226.341297567534,13.08848589674336,13.318674997802956,12.588513286254711,-0.2301891010595955,0.730161711548245,13.132674997802956,12.84248589674336,12.449013286254711,-0.2901891010595955,0.6836617115482451,13.035305030410905,13.162988234877128,12.60574562856436,-0.12768320446622283
122.4216002524422,-49.12065927351617,674.304229000452,227.42262823961116,14.199954602881895,14.285311001562096,13.699981992393251,-0.0853563986802008,0.585329009168845,14.099311001562096,13.953954602881895,13.560481992393251,-0.14535639868020078,0.538829009168845,14.05552913405042,14.119485949469711,13.68824779422702,-0.06395681541929044
122.05378540591153,-49.23395764796605,1077.8021543850582,227.7062508941613,14.5987570144492,15.071674365955026,14.098784403960554,-0.472917351505826,0.972889961994472,14.885674365955026,14.3527570144492,13.959284403960554,-0.532917351505826,0.926389961994472,14.69849494589787,14.932978580560434,14.164562396359448,-0.2344836346625634
122.83621825940688,-48.99450732785699,219.5595481000662,231.80073045478517,15.617461167838597,15.278002406689,15.117488557349953,0.3394587611495971,0.160513849339047,15.092002406689,15.371461167838596,14.977988557349953,0.2794587611495971,0.11401384933904701,15.20540214831435,15.082440293408528,15.020791327217761,0.12296185490582268
122.44510377309,-49.12213366956522,654.1480928343572,239.43532294058025,12.570231068032124,12.852844244912845,12.07025845754348,-0.2826131768807212,0.7825857873693653,12.666844244912845,12.324231068032123,11.93075845754348,-0.3426131768807212,0.7360857873693654,12.550077369466978,12.700827167294495,12.097975615017353,-0.15074979782751718
122.21426593073484,-49.19252733431438,907.006052829222,238.3173054770624,14.115624070679,14.46732299591183,13.615651460190351,-0.3516989252328297,0.8516715357214792,14.28132299591183,13.869624070679,13.476151460190351,-0.4116989252328297,0.8051715357214793,14.138994393575683,14.320141920678129,13.657185767334648,-0.1811475271024463
122.49399013885784,-49.10847414839861,601.3710734692552,241.4920732679725,13.684629353826924,13.896513307213766,13.184656743338277,-0.2118839533868417,0.7118565638754895,13.710513307213766,13.438629353826924,13.045156743338277,-0.2718839533868417,0.6653565638754895,13.619916244460635,13.739545183950845,13.198228056113374,-0.11962893949021058
