x,y,raw_flux,Red,R_mag
827.3762633599614,57.943819004254905,785.8140825215442,14.919753315701943,14.820353315701944
861.3150774447622,61.82986061038122,9926.0390030846,12.166112891050139,12.06671289105014
48.08516308618139,61.322544312260504,8797.843752690895,12.297112222577551,12.197712222577552
222.9640363038322,61.30116090427018,6819.7689541160335,12.573628680694078,12.474228680694079
108.62314012386605,60.229290640647356,1406.0088832720364,14.288082672975714,14.188682672975714
384.7220129064638,62.03522670476183,1211.8277242157592,14.449450624294364,14.350050624294365
40.116368595360626,62.333180509488884,4891.20048204842,12.934514174012651,12.835114174012652
88.87307551235601,62.85526455310028,882.3662091608525,14.793930664132324,14.694530664132325
280.4606396877697,67.00125041368894,47044.94440358503,10.476770435392577,10.377370435392578
832.2172079694609,62.96793763211283,1034.5156829491204,14.621210137405473,14.521810137405474
336.71936257240696,63.344687800724216,1865.4614453008405,13.98108714041048,13.881687140410481
707.9204786464911,62.525678554123694,481.6182886869326,15.451295408962343,15.351895408962344
738.1870216016802,62.34925129631346,1102.5257232507054,14.552081007295314,14.452681007295315
1052.3451417940096,61.93126567011768,752.9365461262764,14.966156890744038,14.866756890744039
989.5342541711778,66.13254706161393,7660.783690427948,12.447369834992237,12.347969834992238
361.968810959508,66.25838126197995,1101.8608263589379,14.552735976497374,14.453335976497375
514.3276893153783,70.15028973109061,24894.900756514107,11.167776836220057,11.068376836220057
549.7745076722807,67.78510859123017,2572.8792571650247,13.632004320342293,13.532604320342294
216.89714651079206,68.62409376595264,2839.9499455311898,13.524776120420146,13.425376120420147
262.5766232495609,69.87257017160037,2164.013673025395,13.819902833287365,13.720502833287366
612.1402957775086,66.74125930450403,666.6883521149228,15.098245665670726,14.998845665670727
843.7313044751346,67.33576666765342,3419.327889812107,13.323200962921565,13.223800962921565
482.2170374305961,69.0130070717787,1702.108867438872,14.080584498837089,13.98118449883709
15.687008928430055,68.54253193839556,874.9114222281702,14.803142618443758,14.703742618443759
632.5352229952888,69.95790370031669,1514.7055029504681,14.207232326428711,14.107832326428712
60.63028916960857,69.35737082755327,129.11464413134144,16.880614078055064,16.781214078055065
95.28021079901148,70.13198321185526,661.6180806139896,15.106534421845264,15.007134421845265
198.33883308195925,69.64944174437026,645.8058361211165,15.132797920970384,15.033397920970385
491.2144678790107,69.76424093492912,862.1499107803616,14.819095865489576,14.719695865489577
847.7530846692338,72.39372166786555,3849.517009328015,13.194537227156282,13.095137227156282
384.49119536785423,74.40634486734629,10464.948157136814,12.108710131457805,12.009310131457806
656.2752708653364,72.58948226564668,2597.963128307365,13.621470376872967,13.522070376872968
368.58508328337064,74.72184875536442,943.5848290125027,14.721100460299272,14.621700460299273
936.7043582806746,73.57399064434746,383.3373725296725,15.699099930007744,15.599699930007745
998.9027238929808,73.46376482755299,1736.9042583688074,14.058613134652155,13.959213134652156
416.10888753005327,74.92837478243445,728.6108293336476,15.001813779803264,14.902413779803265
693.7629089261202,74.3125353007953,1583.8911823499927,14.15873948181816,14.05933948181816
869.4021464800882,74.55144749258933,826.8290876629675,14.86451346795394,14.76511346795394
35.87790804595471,75.18526296089334,134.94323202152094,16.83267506517493,16.73327506517493
339.2891130072434,77.66017000497408,2548.416015024828,13.642377020327096,13.542977020327097
5.022591105493937,77.38998792042231,1012.8001301140303,14.644243463304262,14.544843463304263
962.6206959339534,78.29032729314099,394.9323429195205,15.666746080300513,15.567346080300513
88.03279563560817,77.87730924599373,372.2903154674929,15.730848487235637,15.631448487235637
