ra,dec,x_v,y_v,B_mag,V_mag,R_mag,B-V,V-R,B-V_0,V_0,V-R_0
122.4611096297552,-48.56257895616999,276.3088597016349,78.26242663404508,14.853502266075925,14.169642473678628,13.69975218216303,0.6838597923972962,0.4698902915155987,0.6138597923972962,13.952642473678628,0.5188902915155986
122.00916762002429,-48.701482244320744,776.4442522756676,76.21925118105649,12.883175743119176,12.135329793709476,12.003288419236938,0.747845949409701,0.1320413744725375,0.6778459494097009,11.918329793709475,0.1810413744725375
121.96940304909222,-48.71529768148705,821.4198980312536,78.39987642080177,14.80079877525884,13.773312063424076,13.391150064806858,1.027486711834765,0.3821619986172173,0.957486711834765,13.556312063424075,0.43116199861721727
122.59118209027152,-48.523368189362166,132.66999950769429,80.5449606481747,14.690394256823552,13.683667003903343,13.35830777885747,1.006727252920209,0.3253592250458741,0.9367272529202089,13.466667003903343,0.3743592250458741
122.07056390458142,-48.69091937789703,713.9000671946914,87.72286728986023,10.176823422399838,9.564301066325768,9.541830161497863,0.61252235607407,0.0224709048279052,0.54252235607407,9.347301066325768,0.07147090482790519
122.03119877618074,-48.708483173540664,760.926994195628,95.19198672340796,12.906686427812827,11.738697287100893,11.40532928200446,1.167989140711935,0.3333680050964318,1.0979891407119349,11.521697287100892,0.38236800509643176
121.91404044154493,-48.734575873274906,884.0481533765764,81.54232407729097,15.821717052914533,13.682192693310832,14.01277068775529,2.1395243596037012,-0.3305779944444591,2.0695243596037014,13.465192693310831,-0.28157799444445913
122.48301217930522,-48.56173854382835,255.87278559347573,86.53419047945074,15.185141996575704,14.0037308233309,14.106963868952064,1.181411173244804,-0.1032330456211649,1.111411173244804,13.786730823330899,-0.05423304562116492
121.98299140652324,-48.716988506176655,810.1614440631686,86.4783808990817,15.845293689275742,14.488513177903044,14.46888067220645,1.3567805113726976,0.0196325056965953,1.2867805113726976,14.271513177903044,0.06863250569659529
122.09245311867213,-48.68617326256578,690.9711835965718,90.48903999052942,12.454193824149954,11.504884683180254,11.390956105480791,0.9493091409696994,0.1139285776994629,0.8793091409696994,11.287884683180254,0.1629285776994629
121.95917559200988,-48.73041751784953,840.3941764863724,94.89057451735688,16.178456124095415,14.506995623126407,13.53365409543615,1.6714605009690082,0.9733415276902572,1.6014605009690082,14.289995623126407,1.0223415276902572
122.28997530669048,-48.628158581895185,474.20854542304784,94.91744207065555,16.06942531367954,14.792313523317388,15.352001812055274,1.277111790362154,-0.5596882887378865,1.207111790362154,14.575313523317387,-0.5106882887378865
122.59298969945958,-48.53565096649415,139.0357498098801,98.16982463175653,14.652000647774198,13.871316870014082,13.81651835713172,0.7806837777601157,0.0547985128823622,0.7106837777601156,13.654316870014082,0.10379851288236219
122.24460891200049,-48.64760970366976,527.9655988957766,102.2625279293714,17.75557489454237,14.819993642008749,14.754272517524807,2.9355812525336216,0.0657211244839413,2.8655812525336217,14.602993642008748,0.11472112448394128
122.4021344001974,-48.60056118675673,354.5091055047924,105.06167141868296,18.509350684380696,15.29766954461981,16.163547104658587,3.211681139760886,-0.8658775600387774,3.141681139760886,15.08066954461981,-0.8168775600387774
121.978951373445,-48.7313653929326,823.0440870069957,104.5607023977342,15.725329884093227,15.422222258424291,14.140000397739517,0.303107625668936,1.2822218606847748,0.233107625668936,15.20522225842429,1.3312218606847748
122.50659950018267,-48.57191747802666,241.07567342819576,110.65702086491166,13.387380022790223,12.88501901430796,12.76736683071648,0.5023610084822625,0.1176521835914812,0.4323610084822625,12.66801901430796,0.1666521835914812
122.21382520097048,-48.66342331365842,566.1184941441231,110.8634899179484,13.522104418748768,12.444855605445182,12.262537594925815,1.0772488133035854,0.1823180105193671,1.0072488133035853,12.227855605445182,0.2313180105193671
122.55813614066804,-48.55489006474466,183.21223482944572,109.51065985635395,13.891941169279926,13.327740118187153,13.377677094955793,0.5642010510927733,-0.0499369767686399,0.4942010510927733,13.110740118187152,-0.0009369767686399147
121.80717902072944,-48.79611812922642,1020.3937925680642,121.29376084970252,11.165141728777858,10.730671544075944,10.821946386567229,0.4344701847019134,-0.0912748424912841,0.3644701847019134,10.513671544075944,-0.04227484249128412
122.46917553592624,-48.59125405975791,287.61342204814224,121.08673948608244,11.666496630693077,10.860191600238068,10.724899371767124,0.8063050304550092,0.1352922284709432,0.7363050304550092,10.643191600238067,0.18429222847094318
122.38595247112708,-48.61509266185808,378.6194085056832,118.07202774135664,15.415698317066749,14.971748163304293,15.434601854512932,0.4439501537624561,-0.4628536912086396,0.3739501537624561,14.754748163304292,-0.41385369120863963
