x,y,raw_flux,red_mag,R_mag
377.89553273547386,60.825907271765736,-1477.4730878522662,,
559.4696665381741,61.615290151796074,13583.927703431844,12.317781337023536,12.218381337023537
35.16836300679079,63.940237421122134,1728.3474429997848,14.556267112121382,14.456867112121383
772.6923653363367,67.9059704158265,14572.95351781805,12.241475791594054,12.142075791594054
495.02040646372666,65.07953264088322,1261.4855163690565,14.89813906934404,14.798739069344041
750.3256314308171,66.05083212839563,2844.2459715770706,14.01542686164424,13.91602686164424
536.9568841792444,68.0825326909688,11959.714402749216,12.456042718642168,12.356642718642169
112.3804703942762,69.4793285702867,2388.150205377125,14.205190643884924,14.105790643884925
402.3069004230548,70.1602962871446,1033.0724441382458,15.115017797118558,15.015617797118558
163.33571097592215,72.78892557094527,-735.030776627075,,
238.53389208109445,71.61726890646342,-710.42142270091,,
602.9445517821465,72.37370803225308,7697.124484901214,12.93452346471377,12.83512346471377
323.0625684384989,80.83662227319272,97123.79049188207,10.182030682120358,10.082630682120358
1060.9618663755068,72.91385402003642,415.6244987105291,16.10359189366848,16.00419189366848
22.76533476893504,75.5587483617086,741.3540296497199,15.47528060946554,15.375880609465542
48.413624105349534,75.44233179718279,581.6080105994308,15.738768791983514,15.639368791983514
486.1233794830899,75.63665795494009,2209.2973130006285,14.28970932987312,14.19030932987312
833.2160696337454,75.66837345539068,4192.137422557939,13.594255963701078,13.49485596370108
186.8473526384008,76.57028725651746,1257.8192201781717,14.901299174006397,14.801899174006397
276.2946515632031,78.33309934600699,3471.17910962324,13.799152182163029,13.69975218216303
531.827040334024,78.0262593330019,4621.1750722341785,13.488463685807341,13.389063685807342
776.7635997543514,76.51838545174589,16560.08374171062,12.102688419236937,12.003288419236938
821.4519217515445,78.1793214433043,4612.303428448244,13.490550064806857,13.391150064806858
560.5290040344162,80.07662586686571,1774.9090452844307,14.527404484111923,14.428004484111923
132.67761125497725,80.34009719389815,4753.951916388803,13.457707778857468,13.35830777885747
683.67374829206,79.2555129140961,16785.415835218693,12.08801447887799,11.988614478877992
713.9438105736594,87.74425195310387,159825.41165809942,9.641230161497864,9.541830161497865
1010.5639454537146,84.89972799255393,3981.0031500954765,13.650363437684419,13.55096343768442
1026.120544255998,82.22692459475837,2353.3090480239744,14.221147329290254,14.121747329290255
760.9950705320724,95.18843940335256,28724.083696322094,11.504729282004458,11.405329282004459
883.7463112569684,81.47844980599544,2601.774310409209,14.11217068775529,14.01277068775529
629.9058476096463,84.50344706491288,-806.8590714222541,,
786.664070306132,83.69382701679321,3530.3590692283474,13.780797542558073,13.681397542558074
536.002017351302,85.1381257906661,4961.173297318846,13.411383746976098,13.311983746976098
1069.5694009927663,85.25577836890818,-1005.5630336837442,,
255.8068627456595,86.67056353540495,2385.5710112665365,14.206363868952064,14.106963868952064
523.2157893611658,86.99020358949242,3865.4998510001305,13.682330588602749,13.58293058860275
810.0055450997173,86.32896598052913,1709.3288686031829,14.568280672206448,14.46888067220645
99.22294643958473,87.57440810696141,891.5753978890326,15.274949550614288,15.175549550614289
691.1418531986493,90.56580207787765,29106.866509146363,11.490356105480792,11.390956105480793
460.8351550057791,87.7214156323856,1524.767134949398,14.692335934395162,14.592935934395163
184.68428920022419,96.60134981121018,4415.454524819344,13.537906200055396,13.438506200055397
229.54736908504438,90.33222552845331,-179.3447745566545,,
605.9712482636278,91.69050584358273,-1045.8448340614314,,
1058.7782671494606,90.8361815710537,-808.7654109748788,,
97.9994024224592,94.74876274136135,1290.3261337738609,14.873596007273868,14.774196007273869
