x,y,raw_flux,green_mag,V_mag
239.40679808373358,2.9406144299334014,20268.429654167325,12.17098115750598,12.220131157505978
632.0650576165172,1.2675086313018795,32936.64450402819,11.643833031586741,11.69298303158674
764.9867258475023,2.2474478403133715,1010.7094672889741,15.426465578084574,15.475615578084573
792.719632563153,1.9966076749846675,75850.18059025123,10.738139864627996,10.787289864627995
933.546817567662,3.448361881679689,7009.481372869055,13.323816697499115,13.372966697499114
949.2643953676854,1.2014395264266602,554.0531110105028,16.07915291798465,16.12830291798465
1031.2651453380827,9.483925514578033,7523.491987954923,13.246982755417056,13.296132755417055
270.9142394771953,5.4609782658270145,792.2110517843612,15.690929170546932,15.740079170546931
701.2670482137827,6.413905909750036,11140.937545263876,12.820727063359113,12.869877063359112
1070.0203275438066,3.475574107976759,-1159.8702670450307,,
77.89523784446575,9.394762410233575,9670.818607718877,12.974373318819257,13.023523318819256
571.7941407328389,10.616284177510378,23929.7381583689,11.990686546084106,12.039836546084105
137.66057597806068,6.612677898848319,1170.65914038741,15.266955261439772,15.316105261439771
418.3161078206513,5.062248564038876,605.0851795885048,15.983490122834741,16.032640122834742
169.07251971963044,9.73573714939794,9767.147568417633,12.963612039017042,13.01276203901704
355.0984127658801,20.965460755811016,232542.55414615467,9.521775316803346,9.570925316803345
475.3073426355399,10.822252084029984,14778.8261385166,12.513931562382584,12.563081562382584
949.0668326260874,6.7165794004498505,736.2515159480324,15.770465907416483,15.819615907416482
985.9423611454221,13.246202838877712,67317.14746971597,10.867717150738283,10.916867150738282
1009.4245269827597,11.903015716918427,2136.088114154556,14.613983503748878,14.663133503748877
68.55712465679916,12.31023877805644,3725.5028452518054,14.01006916391069,14.059219163910688
621.1381540705574,13.549798614044324,3868.6665508538877,13.969128166177192,14.018278166177192
584.1952929044432,17.57020251299447,44484.12995382522,11.317518660430807,11.366668660430806
771.1547021150215,14.057331909641572,1142.662137403142,15.293236819730879,15.342386819730878
913.3473920036399,15.08876616721819,1334.3950998418372,15.124820316239502,15.173970316239501
141.86052354931888,17.594509016426283,435.87594738738665,16.339624151608884,16.388774151608885
9.732898872206187,20.009197981938087,1589.3571763688262,14.934977644420757,14.984127644420756
531.4977800009308,21.343193670156843,1808.1690304578433,14.794933846042092,14.844083846042091
855.4822728261427,23.14655072429366,1251.7427525703706,15.194243698524105,15.243393698524104
1055.0076726370983,20.232712490678086,2864.5228606655596,14.295400681100976,14.344550681100975
41.43773334267504,21.020271503907896,311.4176893848859,16.704673217299487,16.753823217299487
89.61040344862772,26.934930006109028,4131.673529794318,13.897716417967011,13.94686641796701
772.8723494631331,21.687015464742817,1009.9997514847383,15.427228245140551,15.47637824514055
55.3007748851521,22.523232390082793,35.362736372357546,19.066666753958614,19.115816753958615
508.25359722691627,22.542336433351082,270.57201414584046,16.85732422605141,16.90647422605141
1045.5968431066992,28.527684052723494,50457.210846223694,11.180723312231173,11.229873312231172
217.0383642919236,25.379001316354532,3516.1260192256223,14.072870332567469,14.122020332567468
1018.9429465538834,25.192895293695663,530.1496533514305,16.127035208017773,16.176185208017774
491.71871625467406,32.23132288822218,17438.321209813017,12.334269729935764,12.383419729935763
841.318174782266,31.482898140645464,31658.551048638546,11.686803827064193,11.735953827064192
1061.4699510667488,26.562820751210662,192.9371458886638,17.22449178810863,17.27364178810863
10.537897380509317,28.20587261200033,117.70368773248157,17.761056237989294,17.810206237989295
896.3896491664616,29.267758512137927,2315.428866712444,14.526452803979094,14.575602803979093
44.41126876786567,29.806988027660687,305.9831031569739,16.723787800558817,16.772937800558818
645.6592723780989,37.470082508029485,17986.046655624068,12.300692123360564,12.349842123360563
339.49213948029325,32.96725114654515,3946.333006859404,13.947547087665445,13.996697087665444
401.0715381479818,34.17309352377556,9514.491565481243,12.992067448809564,13.041217448809563
1003.8062318131335,33.98991061146523,3564.232376646416,14.058116385169928,14.107266385169927
1062.0448744215398,31.675657137268324,664.842092975463,15.881235142394802,15.930385142394801
204.4356093196127,35.49662371648958,4071.777350740822,13.913571356750296,13.962721356750295
317.8264981676662,38.649460912748694,34800.596369272294,11.58406469642607,11.63321469642607
673.6159979523318,37.09140600150342,2608.104608018406,14.39721889631717,14.44636889631717
288.1613834922289,39.039134331341,82963.62665468529,10.640812091310577,10.689962091310576
477.65269841650667,34.988767288756165,595.1667599744509,16.001434742706518,16.05058474270652
