x,y,raw_flux,blue_mag,B_mag
238.2857802139702,71.81642330215409,-2452.5630742098747,,
602.5674412600177,72.32793009118029,6416.356196073885,13.296930141665547,13.819280141665546
323.01695566121543,80.82098842230496,51992.68671718994,11.025295654480914,11.547645654480913
1060.8196612477489,72.79836724259053,-101.15662289013363,,
22.548632200121798,75.42266589132252,284.88950256255043,16.678460187551128,17.200810187551127
48.28604037720673,75.55757054139004,-470.40422999952887,,
486.32966193389626,75.66264320697982,1717.5110078557768,14.727902481788885,15.250252481788884
833.4786242537265,75.49944630325969,2021.1253322695206,14.551168191223809,15.073518191223808
186.5397993331537,77.16269399038285,2620.859034858391,14.269042148142827,14.791392148142826
276.2082714534108,78.33398872783651,2475.139126734659,14.331152266075923,14.853502266075923
531.642082739775,77.80349918191561,2698.1593158754104,14.23748233107321,14.75983233107321
776.019355386216,76.3877987264514,15196.032883782613,12.360825743119175,12.883175743119175
821.210255478216,78.41081266094606,2598.2504539094543,14.27844877525884,14.800798775258839
560.5408924144856,80.15123324579497,-297.7956245788839,,
132.44181025354837,80.34455469035629,2876.357208914078,14.168044256823553,14.690394256823552
684.0661439145009,79.09102811320152,9609.216015031952,12.85843141376401,13.380781413764009
713.8789334501134,87.71614113304085,183768.53492215506,9.654473422399839,10.176823422399838
1010.981443646733,84.57333466459195,3462.834589837855,13.966571937375123,14.488921937375123
1026.1255611603049,82.5360311484572,1747.2049329853967,14.709291686842501,15.2316416868425
760.8796568095371,95.38244669947717,14870.512993908096,12.384336427812828,12.906686427812827
884.0390245692823,81.81141085774672,1014.6440215228787,15.299367052914533,15.821717052914533
630.0305951792864,84.50239035701225,-907.836430863907,,
787.0477047518643,83.55218836703739,3108.588464173301,14.083743227262659,14.606093227262658
535.8595254447357,85.27726875678883,3497.8315133597252,13.955654089415734,14.478004089415734
1069.8586409197096,85.64307799542676,-70.01085950987624,,
255.81615177137755,86.58493214180851,1823.6593737870671,14.662791996575704,15.185141996575704
523.3091542983351,87.03950089800993,2895.999020508379,14.160655278238092,14.683005278238092
